kurz;optimistic;n/a;distance-pruning;random_gnm_4000_2_5.gr;4000;4000;0;3999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_3_5.gr;4000;6000;0;3999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_4_5.gr;4000;8000;0;3999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_7_5.gr;4000;14000;0;3999;200;200;330409;493213;93388369;1;3850;0.005
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_10_5.gr;4000;20000;0;3999;200;200;193549;298800;55501259;8;10031;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_20_5.gr;4000;40000;0;3999;200;200;63574;124206;22661018;3;8153;0.019
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_30_5.gr;4000;60000;0;3999;200;200;45647;85762;15934874;1;4000;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_40_5.gr;4000;80000;0;3999;200;200;45647;71746;13362036;1;4000;0.009
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_50_5.gr;4000;100000;0;3999;200;200;39860;59514;11152353;3;11399;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_2_5.gr;6000;6000;0;5999;200;0;2147483647;2147483647;0;1;3;0
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_3_5.gr;6000;9000;0;5999;200;0;2147483647;2147483647;0;1;8;0
